sca12mouse6e	sca12mouse6g	sca12mouse1a	sca07mouse1c	sca07mouse1i	sca07mouse1j	sca00mouse6c	sca00mouse6d	sca00mouse1k	sca18mouse1e	sca18mouse1f	eso00mouse6c	eso00mouse6d	eso00mouse1k	eso07mouse1c	eso07mouse1i	eso07mouse1j	eso12mouse6e	eso12mouse6g	eso12mouse1a	eso18mouse1d	eso18mouse1e	backkm4100mouse9	backkm4100mouse0	backkm4100mouse1	backkm4100mouse2	backkm4105mouse3	backkm4105mouse4	backkm4105mouse6	backkm4105mouse5	backkm4114mouse7	backkm4114mouse8	backkm4114mouse9	backkm4114mouse0	ear00mouse6c	ear00mouse6d	ear00mouse1k	ear07mouse1c	ear07mouse1i	ear07mouse1j	ear12mouse6e	ear12mouse6g	ear12mouse1a	ear18mouse1d	ear18mouse1e	ear18mouse1f	paw00mouse6c	paw00mouse6d	paw00mouse1k	paw07mouse1c	paw07mouse1i	paw07mouse1j	paw12mouse6e	paw12mouse6g	paw12mouse1a	paw18mouse1d	paw18mouse1e	paw18mouse1f	backkm2900mouse1	backkm2900mouse9	backkm2911mouse0	backkm2911mouse1	backkm2911mouse90	backkm2911mouse2	backkm2400mouse4	backkm2400mouse5	backkm2400mouse8	backkm2400mouse9	backkm2421mouse1	backkm2421mouse0	backkm2421mouse7	backkm2421mouse6	is00mouse6c	is00mouse6d	is00mouse1k	is07mouse1c	is07mouse1j	is07mouse1i	is12mouse6e	is12mouse6g	is12mouse1a	is18mouse1e	is18mouse1f
											165.6037	160.3097	141.0384	38.6161				1.6309	10.2841		1.0418																									166.7675	145.0894	170.7067	48.7616	65.5253		13.7852	47.1438	14.2567	2.3456	7.5775																		143.2936	7.3686	3.9594		57.5389			31.5278	
											161.8943	178.7664	138.3867	20.3957				1.2883	6.5839		0.2541																									157.0008	159.4551	190.0069	24.3128	56.6851		20.9805	20.1954	25.5991	3.2964	4.9787																		170.5636	6.5681	3.9112		65.9969			18.309	
											184.3473	137.1047	128.6717	17.2097				2.2528	6.0127		0.1119																									168.9542	164.7198	186.3713	14.7777	51.231		22.0295	53.0089	12.4017	2.2614	3.1827																		171.9788	8.5391	3.9307		53.2824			52.2367	
											191.1689	99.8787	140.658	18.2225				2.259	2.8294		0.5305																									160.0003	134.2639	173.8912	28.2905	38.5641		4.1864	19.719	18.6974	0.6066	13.5791																		151.0719	6.0111	5.01		41.1292			28.9509	
											156.1133	160.7985	127.6015	17.6777				3.6629	6.4589		0.3167																									127.9082	90.7038	182.8378	16.1957	43.5783		12.4238	63.5551	18.155	0.6959	1.8277																		181.9535	7.3307	4.3529		65.9494			13.6744	
											151.4567	171.5546	156.8342	23.1625				3.6961	4.063		0.223																									157.3118	166.3401	172.5194	23.4125	54.5334		12.1148	36.572	14.0478	0.4578	7.4725																		55.5456	5.5657	4.0716		71.9908			44.6388	
											159.2563	176.5983	124.025	21.1845				2.7885	5.5707		1.3038																									156.337	166.4923	154.0517	54.3125	59.0923		9.548	32.1487	22.0093	2.0024	1.0453																		53.5416	5.8478	4.0185		67.9137			47.814	
											168.6189	116.0499	137.7394	31.5139				4.1472	5.916		1.4033																									162.8883	149.637	171.0151	29.2518	82.294		4.9925	51.5467	31.8895	1.1065	11.1549																		178.5806	4.9639	3.9362		60.3791			66.9337	
											170.2939	177.438	152.6222	23.2312				8.2973	10.4765		0.5779																									98.8224	169.7447	143.0901	26.8001	67.1187		7.15	53.222	20.5225	2.9898	7.9469																		146.006	5.5748	4.0649		65.5977			83.0503	
											165.2618	179.247	118.8074	15.9707				2.5098	11.6865		2.32																									166.8747	134.0653	181.1535	11.9698	66.1883		2.1465	83.2249	23.8375	0.2583	5.245																		156.8761	5.8696	4.2969		40.5921			51.4575	
											167.4209	177.9796	122.6871	21.2968				6.4695	8.3237		0.9858																									155.5654	164.5742	116.2157	37.996	45.0906		5.1186	66.4255	28.7082	1.6306	7.9327																		174.4161	7.5338	4.6267		56.6916			29.3493	
											177.2562	156.4626	161.3238	25.1033				3.9941	10.4275		0.7809																									156.3182	154.8373	159.8306	40.6813	67.0685		5.0169	40.1973	24.7747	1.332	1.0642																		142.1982	9.4599	4.5659		103.1945			25.6225	
											177.9424	173.6502	154.9072	21.6937				6.5498	4.9575		1.9406																									163.2995	148.3673	141.6423	33.6643	99.1162		9.8531	49.6822	20.2761	1.4357	6.1473																		166.9485	8.4102	4.4016		88.5125			50.8561	
											132.8935	172.6563	143.744	33.3761				7.0354	3.5306		0.3995																									164.9575	142.0724	145.6915	30.3678	47.4182		12.014	35.0145	13.6227	1.9559	7.9281																		113.8524	8.5907	4.0421		54.396			69.4358	
											133.3493	174.2084	162.2011	34.6369				2.7744	3.7844		0.9764																									172.5019	155.0587	155.0814	60.7808	75.3502		14.2844	47.5925	17.1691	3.2086	1.6532																		184.2681	9.7865	4.4336		104.4701			46.7319	
											149.2321	137.7848	156.5682	17.2904				7.7892	4.4094																											172.2152	135.21	167.8056	15.1127	68.2531		2.5649	50.4063	23.7067	0.5226	11.5325																		176.3004	9.8757	4.4443		49.8203			51.287	
											170.4504	151.2143	108.9482	32.1173				4.5247	2.7966																											168.9801	146.6765	151.183	6.0079	77.2898		7.365	59.9756	19.2795	2.5722	0.7189																		155.6519	10.8103	3.9273		104.6877			70.364	
											170.6484	169.0156	133.4765	16.9321				1.369	3.39																											158.887	160.1779	148.152	5.4544	95.9022		9.6702	73.3474	20.2799	2.2042	2.792																		185.8807	9.9605	3.9085		50.1505			36.3841	
											94.6925	121.6196	129.7522	16.8763				3.4533	4.9963																											167.3937	154.2331	141.2	11.559	88.4757		9.5038	32.9962	13.2558	2.8947	10.2107																		165.1844	3.9859	4.3834		93.3588			42.7812	
											180.9594		135.4942	23.212				2.2875	4.2257																											159.4293	116.9752	154.8767	29.6016	116.7829		2.9067	37.9896	26.2499	1.5305	12.0498																		174.9826	10.2873	4.1359		99.8381			83.7997	
											177.3731		148.7721	24.3074				5.0347	8.1327																											166.3009	152.7277	158.4767	31.7784	113.1866		11.0455	44.3077	18.3388	0.7003	11.3919																		184.409		4.1895		142.5807			15.8713	
											190.9551		152.5027	22.1325				4.9915	10.2668																											172.013	134.3209	166.6414	23.8393	56.1744		15.7585	67.2982	16.6883	1.7291	1.7081																		172.7029		4.3728		67.6259			43.3165	
											178.8793		163.0531	13.5707				8.7607	3.2589																											178.9308	155.4765	132.5907	44.7194	76.4722		13.2689	62.0265	13.0666	1.1628	6.231																		170.4563		3.9315		85.0061			49.9618	
											162.1445		144.3911	11.8661				4.2425	3.1409																											155.7219	165.1799	154.3925	27.2084	116.9465		6.8041	54.1824	30.4646	0.1975	1.009																		176.4931		4.777		78.8858			9.8286	
											185.2596		145.7665	17.6494				3.3806	4.0194																											170.3995	152.2209	161.2447	19.8079	58.4462		14.2333	96.6474	17.9275	0.7443	11.1551																		169.2193		4.3784		38.4279			16.0832	
											117.6041		116.2574	36.0484				4.8406	4.531																											160.1175	157.6654	151.9938	35.0323	68.7964		8.7026	42.4706	17.6869	1.0488	1.673																		160.263		4.3082		35.2594			29.6465	
											158.2623		129.0802	10.2576				1.8869	5.888																											148.8653	174.7935	136.2843	37.0442	88.0499		12.891	59.7829	27.6069	2.7049	0.79																		133.3523		4.0538		107.6274			30.4355	
											164.8789		133.2763	24.367				4.2373	10.1637																											160.2349	162.886	151.573	21.8707	44.7681		30.1972	44.8858	15.5346	1.7698	11.6671																		169.6482		4.2197		67.6052			15.9687	
											165.6259		104.5953	15.2727				2.2688	3.9151																											170.6659	167.8431	127.3338	39.3822	115.9393		10.6157	26.193	27.4911	0.3652	6.5534																		104.6302		4.0595		50.6068			24.0768	
											146.8125		143.9508	34.104				4.1756	2.2471																											162.7084	145.9677	137.9154	48.7017	98.4335		7.0956	71.5214	13.0461	0.9225	3.3459																		154.9923		3.8881		44.5641			40.8967	
											180.5524		120.6887	20.4303				2.0787	1.5574																											163.6909	158.588	151.274	63.3356	52.3532		8.1785	48.4926	24.6406	0.7499	5.7166																		174.931		3.8942		46.5262			25.0142	
													143.1345	32.9423				2.9896	3.3832																											154.7669	148.802	163.2916	30.4554	48.4465		16.0687	49.3536	21.6125	0.867	9.1802																		145.3352		2.6709		61.5682			27.3386	
													131.9344	17.3126				1.7068	6.2438																											174.537	151.7857	154.367	63.8351	68.1355		20.0978	46.542	31.2426	4.279	3.7707																		170.0213		3.2895		57.4746			20.5634	
													135.4314	22.5163				4.204	6.5836																											161.8006	150.3572	144.697	58.318	47.7225		5.3431	53.3363	29.9893	0.4531	6.4802																		125.3981		4.3185		84.1359			26.1528	
													151.8652	43.7357				3.7308	12.076																											158.2901	162.863	148.1749	68.2838	76.4873		5.4183	60.8587	21.6176	0.996	11.2889																		168.3576		4.2835		44.462			22.5483	
													143.5049	23.1371				2.3744	3.624																											165.1957	142.1851	129.9131	46.2022	42.4432		8.8288	34.2214	18.4664	1.4005	1.1859																		163.064		4.9406		47.64			35.3541	
													146.1596	24.6112				2.1869	4.6769																											160.1474	125.0142	163.0274	56.861	64.2903		13.9576	30.2197	28.307	1.3847	2.1083																		157.4564		3.5975		35.0539			27.3283	
													150.4265	21.7249				2.9119	5.7353																											131.8233	142.737	149.2469	75.107	65.0211		14.2503	52.0726	24.7588	1.2673	2.3518																		180.2978		3.2017		67.9131			39.1992	
													166.3711	18.0103				6.2699	3.1209																											149.6691	154.329	145.8492	51.1156	28.8617		11.3518	72.3281	25.298	1.8497	1.1268																		167.7951		3.9331		35.9245			16.2541	
													145.5581	32.799				6.7711	3.6806																											162.6181	143.5601	148.4682	34.5567	71.7104		2.0715	35.4111	26.5348	0.1932	2.0371																		167.3735		6.0066		80.5062			36.6088	
													147.3541	32.6683				3.8154	0.8657																											164.4599	151.8787	133.5889	22.695	78.9978		6.2213	46.5033	21.203	0.7395	0.909																		135.5948		4.2429		25.5715			17.5609	
													156.5181	40.2825				3.2096	3.2449																											173.4261	133.052	136.9736	38.2221	71.6458		9.0563	33.9735	30.3138	1.9017	12.7529																		100.4343		5.9077		50.3356			26.7758	
													93.8891	32.6737				7.0077	4.0558																											152.9229	141.037	141.8789	6.0481	65.1037		2.4595	56.0247	31.1318	1.0012	7.1225																		155.8173		4.0947		49.5832				
													142.7697	33.1838				6.0178	8.3849																											110.19	135.2829	152.4766	78.1732	65.5936		5.8186	74.7679	12.6334	1.4215	1.0378																		167.5937		7.0383		36.4409				
													87.3026	27.2884				5.0399	10.765																											164.9188	124.4206	125.64	23.2888	73.2588		8.494	72.5498	27.3168	1.0725	10.9778																		165.0891		4.0402		44.0042				
													116.9824					5.6818	3.7072																											142.2789	150.7721	154.0949	45.8462	95.9963		12.5359	90.6835	20.9331	1.8847	1.3301																		180.815		4.6324		21.1229				
													104.5709					4.8068	3.3076																											158.249	148.3898	130.8541	37.8029	84.8968		34.939	25.5848	18.2653	1.8085	1.3549																		142.5371		6.3164		40.0685				
													102.7311					10.0188	4.8898																											136.6281	131.4148	145.9146	68.0413	72.2556		15.9809	57.3915	28.2835	1.8513	1.9799																		137.6178		7.9724		33.5327				
													93.6342					6.3866	5.653																											172.3437	149.7506	161.6124	34.9585	29.6818		29.6353	51.1865	19.9807	0.9754	0.5592																		131.6374		3.5674		42.9994				
													80.9936					8.4014	6.6073																											163.5502	108.4689	144.0707	31.8709	47.2771		14.4147	75.0657	21.3123	1.6351	1.4187																		192.6489		5.1273		66.9861				
																		4.6267	6.4742																											168.2956	140.6929	143.3619	30.8061	67.7126		36.8861	48.0045	19.7997	3.3888	6.7362																		170.3152		6.8291		71.9786				
																		2.8177	4.4721																											160.831	131.8812	157.5815	28.9591	56.197		11.6728	36.8122	19.8809	0.2528	1.873																		170.0374		4.3017		61.8208				
																		1.8431	8.3181																											158.3257	141.2416	165.0946	35.028	75.071		26.4232	44.0956	27.7097	3.6563	2.3822																		149.0872		3.5007		57.6773				
																		2.9487	4.9967																											135.7549	140.9844	142.8801	13.5153	28.4108		10.248	43.8182	19.1322	0.7986	2.2022																		155.6505		3.5962		73.5018				
																		5.6117	6.6561																											153.0232	133.3357	134.887	8.12	70.7623		30.0552	80.4547	37.9395	1.3316	6.4319																		209.4265		9.2736		110.5744				
																		1.8313	4.898																											156.2281	136.9172	169.5066	49.7523	83.4859		18.6176	42.5133	23.3143	0.4602	7.9628																		150.4741		3.2458		54.0501				
																		2.7806	4.6382																											141.8479	142.0972	171.0255	34.969	82.9348		8.23	47.763	33.945	1.4088	0.6678																		160.2281		6.3647		33.7781				
																		4.237	5.6704																											176.1234	151.449	144.5276	41.3416	56.3195		7.2911	45.9677	17.9254	0.3758	1.3556																		173.2316		4.0658						
																		4.7635	4.1907																											159.3255	145.7687	160.1105	57.89	42.5279		32.0599	82.6674	22.7626	0.6848	1.4367																		179.4007		7.9079						
																		5.9439	2.6675																											159.8876	142.3297	149.2026	26.1352	73.9828		17.044	39.5619	22.85	3.0377	2.1588																		145.1905		5.3689						
																		3.3485	4.0632																											161.0597	130.2155	151.5373	29.8268	33.588		32.5453	45.2904	12.382	0.6601	0.7888																		177.6513		4.3775						
																		5.3971	3.7343																											157.8777	149.8964	141.3054	30.3494	74.8148		17.6623	51.6682	19.5963	0.8114	8.6214																		186.3932		4.0827						
																		5.0683	1.8717																											131.5492	114.3807	129.3112	29.0817	98.659		14.5212	45.2135	22.7666	1.8362	1.0242																		163.5141		5.1951						
																		1.2617	4.8858																											122.6643	113.3513	130.0978	21.7963	37.0662		10.9989	47.2232	26.2454	3.1095	12.4897																		186.5835		6.9429						
																		3.2673	2.7556																											154.5964	148.8795	162.6265	28.4334	63.5635		11.7486	40.3986	12.7641	0.9841	6.9826																		176.0008		6.0562						
																		1.6673	2.644																											153.6742	143.0176	137.9916	44.5485	81.7424		17.3986	44.3914	28.8699	1.4641	1.5186																		182.6065		4.7602						
																		3.1634	1.2597																											166.1262	113.0712	159.4648	56.938	37.7672		11.8634	36.8141	20.839	1.2225	1.2468																		173.9916		3.9562						
																		2.4564	4.1539																											170.5551	158.401	128.2802	48.8059	58.2771		14.7938	44.2476	30.2824	1.1794	0.959																		188.9064		3.6815						
																		2.8354	5.7258																											141.415	132.8966	145.6171	22.0486	63.4914		12.6538	44.4294	36.5115	1.6863	0.7387																		177.6057		3.589						
																		1.6897	5.4434																											151.5737	147.9743	163.0053	29.1703	20.7961		3.2005	45.5465	22.8294	1.0971	0.7274																		183.5768		3.8024						
																		2.8873	4.6298																											161.0486	146.7563	165.2634	26.8941	66.0247		19.8203	25.4571	18.9581	0.4251	0.3555																		149.5345		3.5351						
																		3.7199	9.1968																											162.0796	131.1406	145.8258	33.8159	46.5577		8.3938	48.7435	27.745	0.6947	1.4194																		165.3267		4.0203						
																		1.9461	3.6647																											151.0572	138.6593	152.3525	23.5291	73.2342		22.0251	48.1481	17.2234	3.8314	5.8615																		167.0582		4.7917						
																		3.6677	8.6433																											156.2861	134.6372	149.1556	36.9257	29.9131		6.2016	63.461	31.5872	0.299	3.5484																		146.9324		3.5973						
																		4.0855	3.7713																											173.5821	139.2859	111.1607	26.6957	20.9502		9.4453	29.1785	27.1901	1.6426	2.8362																		167.3999		4.0822						
																		1.2269	4.4341																											155.8723	115.5086	130.3709	26.8005	34.8159		22.7644	23.1982	16.8965	3.4714	0.6968																		173.8245								
																		2.512	11.4688																											152.645	127.7229	146.8484	27.6945	50.5601		15.8829	23.0716	14.1742	1.1648	6.9661																										
																		1.4719	5.1066																											153.9098	136.5723	136.823	24.5845	60.3623		23.1328	62.0858	22.2897	1.8224	3.3567																										
																		2.2856	4.6437																											167.9994	129.3935	127.3925	26.0437	22.2313		28.5515	27.3843	14.3358	1.9277	0.05479																										
																		5.9056	4.0992																											154.321	140.843	149.924	38.1027	58.871		10.4007	60.4451	27.9443	0.8964	1.9128																										
																		1.9312	4.9381																											148.7193	149.4058	147.8461	19.3274	62.8107		11.7707	51.3626	28.716	1.5536	1.5251																										
																		6.777	5.7576																											150.3293	127.9453	147.325	29.5811	59.4964		27.7585	55.3157	14.356	2.6255	4.4517																										
																		5.3891	6.045																											167.9895	126.6017	121.9469	35.9482	38.452		28.3237	65.0448	19.5941	3.2402	0.3886																										
																		8.1466	5.7088																											159.4605	139.5273	139.4412	33.2005	59.2539		10.371	5.2111	35.1727	1.1493	1.7973																										
																		1.5732	4.5254																											136.815	139.9667	162.4195	22.8133	22.3587		8.1785	6.1307	29.0915	1.6799	1.5789																										
																		2.2061	7.9836																											136.9349	123.9522	141.4179	27.3858	45.649		5.553	82.9332	25.6542	1.4863	0.81																										
																		2.2129	5.3484																											159.4224	133.8246	162.1356	28.1325	93.8547		18.997	70.4057	25.0888	1.1362	0.4142																										
																		0.7895	5.3638																											131.0824	150.9184	157.7876	32.6039	45.7704		11.7522	43.3298	30.301	1.8974	0.3015																										
																		2.2994	3.3857																											146.6282	142.3001	144.3014	27.7902	63.6635		30.151	45.9078	32.6839	1.6531	7.9647																										
																		1.9587	4.7316																											167.4909	142.0102	156.6641	31.3251	39.1303		11.8751	18.2869	7.5127	0.9868	0.193																										
																		1.657	3.5838																											122.6828	151.7911	141.0701	27.5784	58.9339		35.2094	19.8627	14.9078	4.0288	0.5118																										
																		2.9049	2.8862																											157.3347	155.9708	107.322	38.0269	49.4087		23.9623	39.6248	37.2335	0.721	10.5465																										
																		4.1586																												118.0121	129.2751	142.2089	28.4886	59.195		32.2986	37.2051	15.6455	1.176	13.8304																										
																		0.8892																												152.7576	142.0504	135.6258	34.4438	66.5171		18.4491	55.8236	24.0223	0.9884	8.2366																										
																		3.2234																												138.2765	129.751	159.3095	26.8581	55.3847		27.2451	7.6813	28.0155	0.208	1.4461																										
																		4.1591																												135.8946	139.424	140.9955	12.658	78.2554		11.548	41.9615	32.2984	1.3232	7.9282																										
																		9.9214																												120.8607	137.426	148.5966	28.24	48.7674		11.9852	21.0354	21.1553	0.6707	7.8214																										
																		4.668																												156.6357	139.809	144.1282	21.3002	42.0845		8.7428	28.492	27.1818	1.0542	1.8541																										
																		4.518																												152.0993	133.0755	144.8368	77.0055	87.418		26.0958	33.0236	18.2611	1.3956	1.8756																										
																		4.342																												109.8448	153.064	141.9232	37.5925	48.3449		6.0775	58.537	34.8201	2.6986	1.0699																										
																		3.7575																												160.8582	158.101	133.3894	47.8589	85.3389		17.8788	33.7165	41.0964	1.6229	11.7432																										
																		1.4624																												167.4747	138.7337	124.5588	21.3998	55.4241		11.3851	20.7834	8.222	1.5072																											
																		7.3449																												133.2974	144.3841	158.5791	25.6945	77.6033		18.6728	34.5831	22.4554	1.2796																											
																		2.8272																												144.3785	138.4486	162.5823	27.43	87.7308		21.4155	49.4908	28.7915	1.0513																											
																		2.1142																												155.588	151.0679	159.042	24.5505	91.729		19.6531	37.331	28.3385	1.7017																											
																		4.0679																												148.2111	140.8005	168.6853	25.5273	54.9482		31.0817	69.3895	22.1385	0.9235																											
																																														153.8477	146.024	148.1039	46.7251	90.244		13.0212	53.8999	21.05	1.2983																											
																																														166.5819	137.6028	175.7167	33.3151	109.2599		12.5397	22.2597	12.0425	4.4158																											
																																														138.74	132.6463	135.1594	18.6909	95.8574		24.9556	32.3606	17.944	0.8433																											
																																														157.1074	130.0813	167.9633	22.6407	40.3959		32.6175	27.0301	13.4198	0.9058																											
																																														146.7402	134.2309	127.8186	33.3847	70.5759		12.94	27.6827	20.9012	1.4011																											
																																														144.8104	141.7152	148.8476	23.3861	46.883		17.433	64.1447	8.324	4.418																											
																																														137.1598	139.8591	147.7095	36.777	63.1762		16.975	44.6891	17.6673	2.5757																											
																																														133.5363	156.0611	140.5315	33.8443	106.6913		17.9681	51.0643	2.6335	1.7861																											
																																														148.3575	151.7172	135.0513	55.2678	36.2588		26.9407	31.4397	21.2138	1.1293																											
																																														154.0761	147.1937	159.1668	28.0812	45.7193		22.8968	5.6564	17.8158	1.7651																											
																																														79.5299	140.687	149.0985	41.2508	61.6866		17.3985	39.6165	16.6016	1.406																											
																																														134.8352	139.433	166.5087	34.8663	76.2135		11.3245	59.6657	13.1413	1.0392																											
																																														128.2309	144.6585	156.4796	29.4948	62.4879		8.2104	67.4343	24.2806	2.5786																											
																																														149.5247	111.0211	138.0676	21.4827	125.0085		26.5986	43.0063	14.1472	1.8747																											
																																														159.0839	132.0024	133.7117	53.4084	93.7791		17.6958	38.7562	22.1209	0.818																											
																																														140.8321	110.6065	143.6044	42.1891	71.4779		13.6991	51.1545	22.1822	1.0621																											
																																														112.3894	126.4916	123.9949	61.0593	111.9612			31.9418	18.5914	1.8307																											
																																														159.1775	149.8714	145.2696	42.4878	93.0614			27.1841	9.501	1.1682																											
																																														154.072	137.0154	152.2554	25.9417	68.0057			27.4674	30.2599	1.811																											
																																														153.0065	135.4927	130.0121	40.4688	73.1774			57.289	30.9221	1.5791																											
																																														117.3018	147.0446	146.637	36.6918	64.368			34.9437	20.164	0.9922																											
																																														124.8372	143.0482	150.0322	43.2251	48.2967			30.3651	23.5988	2.1495																											
																																														155.1529	149.577	142.5616	36.5381	102.9198			5.838	25.034	0.8237																											
																																														160.5425	156.3133	133.1983	40.0326	94.6609			38.0116	41.2629	1.123																											
																																														142.9037	129.8149	139.235	33.6507	53.5433			20.8997	15.7116	2.1595																											
																																														148.2299	117.1501	144.3894		87.054			24.8448	13.8442	1.7419																											
																																														156.6144	138.318	154.911		92.555			20.8208	19.5555	2.3855																											
																																														167.5658	133.476	153.3099		103.7407			26.7417	19.3694	2.0663																											
																																														143.7175	118.1281	132.5761		78.4165			25.2713	20.587	1.0283																											
																																														143.125	131.3871	151.4492		106.797			50.1847	23.9646	4.4377																											
																																														138.5333	142.0882	135.2223		75.8893			68.531	19.9571	2.0516																											
																																														163.4123	128.7038	139.3946		20.6797			73.7461	22.3245	1.8702																											
																																														167.7959	150.9055	146.5075		91.4095			51.866	18.0698	1.3178																											
																																														157.3461	134.7722	162.8856		82.5385			67.7615	11.9065	0.5976																											
																																														142.2813	127.9979	130.4514		105.1466			29.2593	12.5362	2.4367																											
																																														157.8137	134.3557	142.5296		115.1051			14.96	10.1882	1.3728																											
																																														128.516	149.2641	159.9465		94.7109			23.0383	16.7028	1.7271																											
																																														130.7075	124.8687	146.8042		49.5845			27.322	12.8424	1.6691																											
																																														144.9453	136.2659	139.1677		59.9887			53.1854	17.6897	3.2154																											
																																														138.4082	153.9923	152.1423		82.6514			114.4841	7.394	2.4534																											
																																														165.4384	154.8342	96.7297		92.5419			20.8534	22.6152	2.3904																											
																																														146.4897	139.7901	157.9421		43.4657			40.4331	18.3424	2.3089																											
																																														161.3868	126.8799	166.6322		34.5321			71.4358	18.2064	2.3446																											
																																														163.106	145.743	135.264		26.1727			17.0842	31.8662	1.4804																											
																																														134.2893	138.9064	166.6975		62.6128			103.3146	15.243	0.7343																											
																																														174.272	154.7201	147.5656		91.8045			73.2938	24.353	2.717																											
																																														148.0234	121.6329	162.6856		26.4262			65.6344	22.4179	0.3641																											
																																														124.489	151.454	143.7663		78.9133			25.1148	24.7716	1.2647																											
																																														158.5527	151.3573	156.0582		81.3599			2.2377	25.9739	2.2778																											
																																														159.6289	140.2519	154.1241		63.5104			3.5479	18.0998	3.9353																											
																																														115.9327	136.643	158.5117		11.7541			5.7196	20.9165	1.6214																											
																																														145.5584	100.748	154.7573		93.5743			63.7612	5.0387	1.6209																											
																																														173.689	152.885	165.2435		80.5702			35.0455	22.6929	2.7126																											
																																														161.6629	130.005	128.8073		88.9311			37.5975	14.9948	3.5294																											
																																														132.4517	132.0742	122.8843		71.5892			12.4022	24.9645	1.0624																											
																																														147.5716	134.6838	146.2429		69.8751			32.7808	11.1021	1.691																											
																																														166.8523	152.0357	155.097		98.3092			37.5799	22.9641	0.6786																											
																																														162.7324	138.8105	158.3228		80.014			40.3387	16.8041	0.9428																											
																																														162.0682	146.1244	137.5957		90.6388			21.8862	28.0739	2.3182																											
																																														151.9759	133.3588	152.3932		42.8423			52.067	18.1887	2.6557																											
																																														145.3043	131.5983	147.4669		77.5764			26.8933	19.6977	2.1639																											
																																														149.7039	136.3263	116.6081		78.8754			6.782	13.5436	1.0021																											
																																														157.4305	127.6958	168.8453		43.5046			8.609	15.7895	1.8801																											
																																														157.8644	153.4636	155.6427		41.272			41.9381	21.9586	2.395																											
																																														153.8304	155.454	145.2958		53.6991			29.2304	13.5342	1.1717																											
																																														135.1067	148.4574	141.794		72.269			7.9278	15.55	1.2549																											
																																														153.207	133.8744	165.3298		37.7317			39.5966	13.6848	0.8819																											
																																														139.5843	149.9488	137.2622		45.2488			89.6253	31.7797	2.1125																											
																																														133.6837	160.407	151.9183		39.6177			23.9085	19.2925	0.9113																											
																																														153.8058	125.068	159.5583		58.4788			1.6892	12.2961	1.7146																											
																																														155.9539	132.2886	150.2353		60.5412			5.5695	13.584	1.8442																											
																																														147.532	136.7617	123.126		43.5851			14.4508	20.7158	2.017																											
																																														156.3833	145.1659	155.4962		42.6883			18.1841	22.525	0.9006																											
																																														157.2126	135.0215	164.4313		43.4274			34.9768	15.7635	1.8705																											
																																														137.8805	146.227	147.1032		93.317			31.914	16.3155	2.5055																											
																																														159.1686	125.2823	152.4548		54.7456			11.4821	18.2269	1.0295																											
																																														154.4264	131.54	146.8761		83.9648			40.1711	38.9127	0.4047																											
																																														160.9916	125.3397	126.8396		68.9226			77.465	14.9213	1.2625																											
																																														149.6481	128.8123	108.7036		92.0781			50.0939	30.0824	0.7879																											
																																														151.3968	144.8966	144.8263		53.3259			72.2511	12.365	1.1975																											
																																														162.6802	151.1275	160.9606		100.2535			37.9743	17.2192	1.6462																											
																																														166.5547	159.3122	154.2358		95.6391			34.5002	13.0853	2.477																											
																																														133.2421	152.0567	156.9053		29.4439			35.1149	25.6583	1.045																											
																																														137.0866	149.49	160.7053		40.6247			29.2527	22.1201	2.3344																											
																																														111.5648	160.0713	138.3466		101.7067			64.2806	22.8963	0.8722																											
																																														144.9095	155.4874	149.5275		58.7615			29.439	32.9131	0.9336																											
																																														103.764	135.9972	166.0548		101.7805			81.5382	11.821	0.6611																											
																																														143.113	145.4012	153.2813		84.0422			35.8099	8.4202	0.5411																											
																																														132.7164	140.7555	144.77		68.8975			50.33	38.8274	2.0593																											
																																														120.8328	132.4768	145.3636		39.214			51.071	23.4787	1.5459																											
																																														114.2407	137.3044	162.9662		97.9155			35.5006	26.2481	3.0484																											
																																														106.422	103.5405	145.1621		122.5972			64.6749	22.2752	3.1465																											
																																														148.5274	124.9157	148.1714		99.3419			26.931	18.3273	0.2537																											
																																														136.7148	151.46	163.6814		90.3159			44.9658	22.113	2.3203																											
																																														73.1236	147.3693	143.75		132.1914			8.7562	19.7262	0.3648																											
																																														59.002	143.2428	162.7359		60.5798			63.9304	27.7919	3.2784																											
																																														152.3163	195.2311	162.9002		74.5797			45.4182	40.5448	0.4651																											
																																														142.2705	171.4023	141.1706		68.1012			71.7484	18.8134	1.17																											
																																														134.0389	192.6188	154.2461		71.588			66.3461	29.6669	1.217																											
																																														148.3894	128.1528	140.0965		86.5287			70.2493	27.1356	2.6068																											
																																														146.2991	185.3278	118.0883		90.9244			71.0085	24.6507	1.2071																											
																																														125.6128	193.859	109.6385		60.3187			34.9563	21.5287	0.8643																											
																																														128.7503	181.6289	146.0645					51.6061	20.1742	0.6949																											
																																														135.4611	149.3867	136.8615					18.6213	8.5964	2.4959																											
																																														155.8245	190.1221	118.1255					75.6872	32.332	3.5307																											
																																														157.2527	193.0847	116.1111					33.5451	20.584	1.7045																											
																																														139.7645	140.7923	127.4738					14.021	26.6817	1.9628																											
																																														138.7748	166.3332	122.6704					74.1766	16.0968	0.229																											
																																														143.9966	171.825	103.1073					25.9734	17.2343	0.2329																											
																																														156.2716	97.5564	126.4167					2.0618	21.4	2.2661																											
																																														115.6173	199.6111	119.5328					16.3187	15.0556	1.204																											
